Year,Month,Day,Data logger,Date,Toul
2012,2,15,Hobo,2012/2/15,4.383625
2012,2,16,Hobo,2012/2/16,5.639375
2012,2,17,Hobo,2012/2/17,5.636791667
2012,2,18,Hobo,2012/2/18,3.313625
2012,2,19,Hobo,2012/2/19,6.18325
2012,2,20,Hobo,2012/2/20,2.189708333
2012,2,21,Hobo,2012/2/21,0.780041667
2012,2,22,Hobo,2012/2/22,1.783583333
2012,2,23,Hobo,2012/2/23,4.860916667
2012,2,24,Hobo,2012/2/24,9.462041667
2012,2,25,Hobo,2012/2/25,9.872958333
2012,2,26,Hobo,2012/2/26,8.786625
2012,2,27,Hobo,2012/2/27,5.692458333
2012,2,28,Hobo,2012/2/28,6.067833333
2012,2,29,Hobo,2012/2/29,8.054333333
2012,3,1,Hobo,2012/3/1,7.658625
2012,3,2,Hobo,2012/3/2,9.294125
2012,3,3,Hobo,2012/3/3,10.80004167
2012,3,4,Hobo,2012/3/4,9.098916667
2012,3,5,Hobo,2012/3/5,5.455041667
2012,3,6,Hobo,2012/3/6,5.1395
2012,3,7,Hobo,2012/3/7,5.214833333
2012,3,8,Hobo,2012/3/8,7.673458333
2012,3,9,Hobo,2012/3/9,6.305208333
2012,3,10,Hobo,2012/3/10,7.955875
2012,3,11,Hobo,2012/3/11,9.374958333
2012,3,12,Hobo,2012/3/12,9.478541667
2012,3,13,Hobo,2012/3/13,9.780916667
2012,3,14,Hobo,2012/3/14,11.84145833
2012,3,15,Hobo,2012/3/15,12.94175
2012,3,16,Hobo,2012/3/16,9.987833333
2012,3,17,Hobo,2012/3/17,12.38770833
2012,3,18,Hobo,2012/3/18,7.490416667
2012,3,19,Hobo,2012/3/19,7.905833333
2012,3,20,Hobo,2012/3/20,7.131708333
2012,3,21,Hobo,2012/3/21,8.073125
2012,3,22,Hobo,2012/3/22,10.44608333
2012,3,23,Hobo,2012/3/23,12.099375
2012,3,24,Hobo,2012/3/24,13.89695833
2012,3,25,Hobo,2012/3/25,14.18241667
2012,3,26,Hobo,2012/3/26,14.40554167
2012,3,27,Hobo,2012/3/27,14.33504167
2012,3,28,Hobo,2012/3/28,13.81083333
2012,3,29,Hobo,2012/3/29,15.00745833
2012,3,30,Hobo,2012/3/30,15.34758333
2012,3,31,Hobo,2012/3/31,15.160375
2012,4,1,Hobo,2012/4/1,13.94870833
2012,4,2,Hobo,2012/4/2,12.5755
2012,4,3,Hobo,2012/4/3,9.24925
2012,4,4,Hobo,2012/4/4,9.31975
2012,4,5,Hobo,2012/4/5,10.32670833
2012,4,6,Hobo,2012/4/6,12.9695
2012,4,7,Hobo,2012/4/7,10.83233333
2012,4,8,Hobo,2012/4/8,11.850875
2012,4,9,Hobo,2012/4/9,11.063125
2012,4,10,Hobo,2012/4/10,9.797791667
2012,4,11,Hobo,2012/4/11,10.296375
2012,4,12,Hobo,2012/4/12,11.28208333
2012,4,13,Hobo,2012/4/13,8.108291667
2012,4,14,Hobo,2012/4/14,9.041708333
2012,4,15,Hobo,2012/4/15,9.833041667
2012,4,16,Hobo,2012/4/16,8.483041667
2012,4,17,Hobo,2012/4/17,7.393
2012,4,18,Hobo,2012/4/18,9.268791667
2012,4,19,Hobo,2012/4/19,9.7635
2012,4,20,Hobo,2012/4/20,10.60641667
2012,4,21,Hobo,2012/4/21,11.488375
2012,4,22,Hobo,2012/4/22,9.539666667
2012,4,23,Hobo,2012/4/23,10.41554167
2012,4,24,Hobo,2012/4/24,10.46295833
2012,4,25,Hobo,2012/4/25,12.276875
2012,4,26,Hobo,2012/4/26,11.950875
2012,4,27,Hobo,2012/4/27,12.18633333
2012,4,28,Hobo,2012/4/28,10.98991667
2012,4,29,Hobo,2012/4/29,11.56758333
2012,4,30,Hobo,2012/4/30,10.05920833
2012,5,1,Hobo,2012/5/1,12.35291667
2012,5,2,Hobo,2012/5/2,14.94608333
2012,5,3,Hobo,2012/5/3,16.633875
2012,5,4,Hobo,2012/5/4,14.41554167
2012,5,5,Hobo,2012/5/5,14.32933333
2012,5,6,Hobo,2012/5/6,13.93720833
2012,5,7,Hobo,2012/5/7,14.985625
2012,5,8,Hobo,2012/5/8,18.025125
2012,5,9,Hobo,2012/5/9,20.37766667
2012,5,10,Hobo,2012/5/10,23.017
2012,5,11,Hobo,2012/5/11,22.55408333
2012,5,12,Hobo,2012/5/12,19.23145833
2012,5,13,Hobo,2012/5/13,16.48616667
2012,5,14,Hobo,2012/5/14,14.96466667
2012,5,15,Hobo,2012/5/15,12.06795833
2012,5,16,Hobo,2012/5/16,12.42975
2012,5,17,Hobo,2012/5/17,16.20441667
2012,5,18,Hobo,2012/5/18,15.16745833
2012,5,19,Hobo,2012/5/19,14.48245833
2012,5,20,Hobo,2012/5/20,11.69770833
2012,5,21,Hobo,2012/5/21,12.12079167
2012,5,22,Hobo,2012/5/22,15.58691667
2012,5,23,Hobo,2012/5/23,17.01441667
2012,5,24,Hobo,2012/5/24,21.16375
2012,5,25,Hobo,2012/5/25,22.521625
2012,5,26,Hobo,2012/5/26,18.0585
2012,5,27,Hobo,2012/5/27,18.99279167
2012,5,28,Hobo,2012/5/28,19.37291667
2012,5,29,Hobo,2012/5/29,21.58379167
2012,5,30,Hobo,2012/5/30,20.39608333
2012,5,31,Hobo,2012/5/31,19.575875
2012,6,1,Hobo,2012/6/1,22.070375
2012,6,2,Hobo,2012/6/2,22.48058333
2012,6,3,Hobo,2012/6/3,18.17
2012,6,4,Hobo,2012/6/4,17.35120833
2012,6,5,Hobo,2012/6/5,18.39233333
2012,6,6,Hobo,2012/6/6,19.26729167
2012,6,7,Hobo,2012/6/7,20.96975
2012,6,8,Hobo,2012/6/8,17.8355
2012,6,9,Hobo,2012/6/9,16.05729167
2012,6,10,Hobo,2012/6/10,17.13104167
2012,6,11,Hobo,2012/6/11,15.55854167
2012,6,12,Hobo,2012/6/12,15.749625
2012,6,13,Hobo,2012/6/13,14.62879167
2012,6,14,Hobo,2012/6/14,19.45125
2012,6,15,Hobo,2012/6/15,21.37170833
2012,6,16,Hobo,2012/6/16,20.249625
2012,6,17,Hobo,2012/6/17,20.52495833
2012,6,18,Hobo,2012/6/18,19.29979167
2012,6,19,Hobo,2012/6/19,18.13645833
2012,6,20,Hobo,2012/6/20,22.259375
2012,6,21,Hobo,2012/6/21,19.555375
2012,6,22,Hobo,2012/6/22,17.548125
2012,6,23,Hobo,2012/6/23,18.52904167
2012,6,24,Hobo,2012/6/24,20.09925
2012,6,25,Hobo,2012/6/25,20.12208333
2012,6,26,Hobo,2012/6/26,22.23108333
2012,6,27,Hobo,2012/6/27,25.31304167
2012,6,28,Hobo,2012/6/28,23.43375
2012,6,29,Hobo,2012/6/29,21.70279167
2012,6,30,Hobo,2012/6/30,21.16941667
2012,7,1,Hobo,2012/7/1,17.08508333
2012,7,2,Hobo,2012/7/2,17.01054167
2012,7,3,Hobo,2012/7/3,20.76091667
2012,7,4,Hobo,2012/7/4,19.64095833
2012,7,5,Hobo,2012/7/5,17.47716667
2012,7,6,Hobo,2012/7/6,17.35016667
2012,7,7,Hobo,2012/7/7,19.61204167
2012,7,8,Hobo,2012/7/8,18.09204167
2012,7,9,Hobo,2012/7/9,18.262125
2012,7,10,Hobo,2012/7/10,17.95533333
2012,7,11,Hobo,2012/7/11,17.26016667
2012,7,12,Hobo,2012/7/12,18.12225
2012,7,13,Hobo,2012/7/13,19.465
2012,7,14,Hobo,2012/7/14,17.36695833
2012,7,15,Hobo,2012/7/15,17.10583333
2012,7,16,Hobo,2012/7/16,17.53841667
2012,7,17,Hobo,2012/7/17,19.81829167
2012,7,18,Hobo,2012/7/18,22.40054167
2012,7,19,Hobo,2012/7/19,18.70104167
2012,7,20,Hobo,2012/7/20,18.15904167
2012,7,21,Hobo,2012/7/21,18.75645833
2012,7,22,Hobo,2012/7/22,19.52945833
2012,7,23,Hobo,2012/7/23,20.069625
2012,7,24,Hobo,2012/7/24,21.08870833
2012,7,25,Hobo,2012/7/25,23.64804167
2012,7,26,Hobo,2012/7/26,24.89483333
2012,7,27,Hobo,2012/7/27,24.074
2012,7,28,Hobo,2012/7/28,20.68445833
2012,7,29,Hobo,2012/7/29,18.90954167
2012,7,30,Hobo,2012/7/30,18.73341667
2012,7,31,Hobo,2012/7/31,21.15458333
2012,8,1,Hobo,2012/8/1,21.34341667
2012,8,2,Hobo,2012/8/2,20.52433333
2012,8,3,Hobo,2012/8/3,19.73329167
2012,8,4,Hobo,2012/8/4,19.28483333
2012,8,5,Hobo,2012/8/5,17.01454167
2012,8,6,Hobo,2012/8/6,18.15691667
2012,8,7,Hobo,2012/8/7,19.41608333
2012,8,8,Hobo,2012/8/8,22.60466667
2012,8,9,Hobo,2012/8/9,24.57408333
2012,8,10,Hobo,2012/8/10,24.866125
2012,8,11,Hobo,2012/8/11,21.53433333
2012,8,12,Hobo,2012/8/12,21.41970833
2012,8,13,Hobo,2012/8/13,21.09995833
2012,8,14,Hobo,2012/8/14,24.46745833
2012,8,15,Hobo,2012/8/15,20.75945833
2012,8,16,Hobo,2012/8/16,21.211625
2012,8,17,Hobo,2012/8/17,26.12591667
2012,8,18,Hobo,2012/8/18,27.76866667
2012,8,19,Hobo,2012/8/19,26.04404167
2012,8,20,Hobo,2012/8/20,24.6175
2012,8,21,Hobo,2012/8/21,25.48691667
2012,8,22,Hobo,2012/8/22,22.511875
2012,8,23,Hobo,2012/8/23,22.98229167
2012,8,24,Hobo,2012/8/24,21.33870833
2012,8,25,Hobo,2012/8/25,20.188625
2012,8,26,Hobo,2012/8/26,18.301125
2012,8,27,Hobo,2012/8/27,21.31625
2012,8,28,Hobo,2012/8/28,21.90595833
2012,8,29,Hobo,2012/8/29,20.477375
2012,8,30,Hobo,2012/8/30,18.74645833
2012,8,31,Hobo,2012/8/31,16.39433333
2012,9,1,Hobo,2012/9/1,13.96033333
2012,9,2,Hobo,2012/9/2,16.13475
2012,9,3,Hobo,2012/9/3,19.53908333
2012,9,4,Hobo,2012/9/4,19.45541667
2012,9,5,Hobo,2012/9/5,21.00791667
2012,9,6,Hobo,2012/9/6,20.5895
2012,9,7,Hobo,2012/9/7,20.36420833
2012,9,8,Hobo,2012/9/8,21.28720833
2012,9,9,Hobo,2012/9/9,22.10033333
2012,9,10,Hobo,2012/9/10,20.588125
2012,9,11,Hobo,2012/9/11,22.016
2012,9,12,Hobo,2012/9/12,17.582
2012,9,13,Hobo,2012/9/13,16.79954167
2012,9,14,Hobo,2012/9/14,15.351625
2012,9,15,Hobo,2012/9/15,17.16095833
2012,9,16,Hobo,2012/9/16,16.39033333
2012,9,17,Hobo,2012/9/17,18.34679167
2012,9,18,Hobo,2012/9/18,16.23608333
2012,9,19,Hobo,2012/9/19,14.43433333
2012,9,20,Hobo,2012/9/20,14.00195833
2012,9,21,Hobo,2012/9/21,20.17583333
2012,9,22,Hobo,2012/9/22,20.56658333
2012,9,23,Hobo,2012/9/23,21.455625
2012,9,24,Hobo,2012/9/24,18.22579167
2012,9,25,Hobo,2012/9/25,14.769625
2012,9,26,Hobo,2012/9/26,14.543625
2012,9,27,Hobo,2012/9/27,15.18566667
2012,9,28,Hobo,2012/9/28,14.96745833
2012,9,29,Hobo,2012/9/29,15.40291667
2012,9,30,Hobo,2012/9/30,14.91720833
2012,10,1,Hobo,2012/10/1,12.42141667
2012,10,2,Hobo,2012/10/2,14.33945833
2012,10,3,Hobo,2012/10/3,16.39570833
2012,10,4,Hobo,2012/10/4,17.00691667
2012,10,5,Hobo,2012/10/5,16.731
2012,10,6,Hobo,2012/10/6,17.96791667
2012,10,7,Hobo,2012/10/7,18.91629167
2012,10,8,Hobo,2012/10/8,20.42808333
2012,10,9,Hobo,2012/10/9,19.09245833
2012,10,10,Hobo,2012/10/10,18.05808333
2012,10,11,Hobo,2012/10/11,17.42720833
2012,10,12,Hobo,2012/10/12,13.86479167
2012,10,13,Hobo,2012/10/13,11.024875
2012,10,14,Hobo,2012/10/14,11.97566667
2012,10,15,Hobo,2012/10/15,9.868791667
2012,10,16,Hobo,2012/10/16,12.97458333
2012,10,17,Hobo,2012/10/17,16.149125
2012,10,18,Hobo,2012/10/18,17.4015
2012,10,19,Hobo,2012/10/19,16.739875
2012,10,20,Hobo,2012/10/20,14.91508333
2012,10,21,Hobo,2012/10/21,15.50733333
2012,10,22,Hobo,2012/10/22,16.12470833
2012,10,23,Hobo,2012/10/23,14.42891667
2012,10,24,Hobo,2012/10/24,14.8565
2012,10,25,Hobo,2012/10/25,14.6615
2012,10,26,Hobo,2012/10/26,14.97404167
2012,10,27,Hobo,2012/10/27,8.157541667
2012,10,28,Hobo,2012/10/28,5.023833333
2012,10,29,Hobo,2012/10/29,4.444416667
2012,10,30,Hobo,2012/10/30,5.174125
2012,10,31,Hobo,2012/10/31,6.213791667
2012,11,1,Hobo,2012/11/1,9.905375
2012,11,2,Hobo,2012/11/2,12.33220833
2012,11,3,Hobo,2012/11/3,12.764625
2012,11,4,Hobo,2012/11/4,11.0265
2012,11,5,Hobo,2012/11/5,9.357375
2012,11,6,Hobo,2012/11/6,7.524458333
2012,11,7,Hobo,2012/11/7,4.427125
2012,11,8,Hobo,2012/11/8,9.483875
2012,11,9,Hobo,2012/11/9,12.47258333
2012,11,10,Hobo,2012/11/10,12.27254167
2012,11,11,Hobo,2012/11/11,8.5795
2012,11,12,Hobo,2012/11/12,5.005041667
2012,11,13,Hobo,2012/11/13,4.654041667
2012,11,14,Hobo,2012/11/14,9.677333333
2012,11,15,Hobo,2012/11/15,10.90395833
2012,11,16,Hobo,2012/11/16,10.18454167
2012,11,17,Hobo,2012/11/17,11.89320833
2012,11,18,Hobo,2012/11/18,12.69129167
2012,11,19,Hobo,2012/11/19,10.913625
2012,11,20,Hobo,2012/11/20,7.591791667
2012,11,21,Hobo,2012/11/21,10.17470833
2012,11,22,Hobo,2012/11/22,6.773875
2012,11,23,Hobo,2012/11/23,9.237666667
2012,11,24,Hobo,2012/11/24,12.62666667
2012,11,25,Hobo,2012/11/25,11.99129167
2012,11,26,Hobo,2012/11/26,11.03008333
2012,11,27,Hobo,2012/11/27,7.407708333
2012,11,28,Hobo,2012/11/28,6.90675
2012,11,29,Hobo,2012/11/29,4.512375
2012,11,30,Hobo,2012/11/30,-0.062791667
2012,12,1,Hobo,2012/12/1,0.461458333
2012,12,2,Hobo,2012/12/2,4.636083333
2012,12,3,Hobo,2012/12/3,11.656375
2012,12,4,Hobo,2012/12/4,8.498
2012,12,5,Hobo,2012/12/5,6.491
2012,12,6,Hobo,2012/12/6,1.289333333
2012,12,7,Hobo,2012/12/7,5.277875
2012,12,8,Hobo,2012/12/8,4.178
2012,12,9,Hobo,2012/12/9,1.421583333
2012,12,10,Hobo,2012/12/10,3.116708333
2012,12,11,Hobo,2012/12/11,2.556333333
2012,12,12,Hobo,2012/12/12,-0.716041667
2012,12,13,Hobo,2012/12/13,5.90275
2012,12,14,Hobo,2012/12/14,10.31283333
2012,12,15,Hobo,2012/12/15,11.56954167
2012,12,16,Hobo,2012/12/16,11.56695833
2012,12,17,Hobo,2012/12/17,9.895833333
2012,12,18,Hobo,2012/12/18,9.383
2012,12,19,Hobo,2012/12/19,9.136041667
2012,12,20,Hobo,2012/12/20,10.10545833
2012,12,21,Hobo,2012/12/21,9.249083333
2012,12,22,Hobo,2012/12/22,11.137375
2012,12,23,Hobo,2012/12/23,9.195125
2012,12,24,Hobo,2012/12/24,10.75591667
2012,12,25,Hobo,2012/12/25,9.729208333
2012,12,26,Hobo,2012/12/26,8.378791667
2012,12,27,Hobo,2012/12/27,11.80158333
2012,12,28,Hobo,2012/12/28,10.33983333
2012,12,29,Hobo,2012/12/29,9.1335
2012,12,30,Hobo,2012/12/30,8.771916667
2012,12,31,Hobo,2012/12/31,8.212541667
2013,1,1,Hobo,2013/1/1,8.826125
2013,1,2,Hobo,2013/1/2,4.870375
2013,1,3,Hobo,2013/1/3,7.719875
2013,1,4,Hobo,2013/1/4,8.906041667
2013,1,5,Hobo,2013/1/5,6.997791667
2013,1,6,Hobo,2013/1/6,5.944541667
2013,1,7,Hobo,2013/1/7,4.823041667
2013,1,8,Hobo,2013/1/8,4.432208333
2013,1,9,Hobo,2013/1/9,6.207916667
2013,1,10,Hobo,2013/1/10,8.846666667
2013,1,11,Hobo,2013/1/11,5.353875
2013,1,12,Hobo,2013/1/12,6.185916667
2013,1,13,Hobo,2013/1/13,6.251208333
2013,1,14,Hobo,2013/1/14,4.37775
2013,1,15,Hobo,2013/1/15,6.462291667
2013,1,16,Hobo,2013/1/16,3.292958333
2013,1,17,Hobo,2013/1/17,0.290625
2013,1,18,Hobo,2013/1/18,1.377666667
2013,1,19,Hobo,2013/1/19,5.761291667
2013,1,20,Hobo,2013/1/20,4.276416667
2013,1,21,Hobo,2013/1/21,6.529083333
2013,1,22,Hobo,2013/1/22,5.12875
2013,1,23,Hobo,2013/1/23,5.14275
2013,1,24,Hobo,2013/1/24,4.177916667
2013,1,25,Hobo,2013/1/25,0.954666667
2013,1,26,Hobo,2013/1/26,6.854416667
2013,1,27,Hobo,2013/1/27,7.140708333
2013,1,28,Hobo,2013/1/28,8.189291667
2013,1,29,Hobo,2013/1/29,9.37475
2013,1,30,Hobo,2013/1/30,10.581875
2013,1,31,Hobo,2013/1/31,12.10375
2013,2,1,Hobo,2013/2/1,13.392875
2013,2,2,Hobo,2013/2/2,6.887166667
2013,2,3,Hobo,2013/2/3,5.00775
2013,2,4,Hobo,2013/2/4,10.28033333
2013,2,5,Hobo,2013/2/5,9.200625
2013,2,6,Hobo,2013/2/6,6.456708333
2013,2,7,Hobo,2013/2/7,5.137583333
2013,2,8,Hobo,2013/2/8,3.871541667
2013,2,9,Hobo,2013/2/9,2.855875
2013,2,10,Hobo,2013/2/10,7.842458333
2013,2,11,Hobo,2013/2/11,5.260791667
2013,2,12,Hobo,2013/2/12,5.344125
2013,2,13,Hobo,2013/2/13,6.458208333
2013,2,14,Hobo,2013/2/14,9.749041667
2013,2,15,Hobo,2013/2/15,7.186291667
2013,2,16,Hobo,2013/2/16,4.690625
2013,2,17,Hobo,2013/2/17,4.932583333
2013,2,18,Hobo,2013/2/18,7.435666667
2013,2,19,Hobo,2013/2/19,7.383458333
2013,2,20,Hobo,2013/2/20,6.329833333
2013,2,21,Hobo,2013/2/21,3.7135
2013,2,22,Hobo,2013/2/22,0.973541667
2013,2,23,Hobo,2013/2/23,-0.578916667
2013,2,24,Hobo,2013/2/24,0.699708333
2013,2,25,Hobo,2013/2/25,1.557125
2013,2,26,Hobo,2013/2/26,0.035041667
2013,2,27,Hobo,2013/2/27,0.770458333
2013,2,28,Hobo,2013/2/28,4.0365
2013,3,1,Hobo,2013/3/1,4.576833333
2013,3,2,Hobo,2013/3/2,1.591333333
2013,3,3,Hobo,2013/3/3,4.428291667
2013,3,4,Hobo,2013/3/4,10.46641667
2013,3,5,Hobo,2013/3/5,14.26725
2013,3,6,Hobo,2013/3/6,12.30933333
2013,3,7,Hobo,2013/3/7,13.979125
2013,3,8,Hobo,2013/3/8,13.40904167
2013,3,9,Hobo,2013/3/9,12.087
2013,3,10,Hobo,2013/3/10,11.0735
2013,3,11,Hobo,2013/3/11,10.32345833
2013,3,12,Hobo,2013/3/12,6.412666667
2013,3,13,Hobo,2013/3/13,2.39675
2013,3,14,Hobo,2013/3/14,2.83075
2013,3,15,Hobo,2013/3/15,3.616875
2013,3,16,Hobo,2013/3/16,6.706833333
2013,3,17,Hobo,2013/3/17,8.168458333
2013,3,18,Hobo,2013/3/18,6.698916667
2013,3,19,Hobo,2013/3/19,8.997
2013,3,20,Hobo,2013/3/20,8.712166667
2013,3,21,Hobo,2013/3/21,11.435375
2013,3,22,Hobo,2013/3/22,13.19858333
2013,3,23,Hobo,2013/3/23,11.65358333
2013,3,24,Hobo,2013/3/24,11.19979167
2013,3,25,Hobo,2013/3/25,10.515375
2013,3,26,Hobo,2013/3/26,10.24870833
2013,3,27,Hobo,2013/3/27,9.814416667
2013,3,28,Hobo,2013/3/28,9.204583333
2013,3,29,Hobo,2013/3/29,12.72554167
2013,3,30,Hobo,2013/3/30,11.98008333
2013,3,31,Hobo,2013/3/31,9.131458333
2013,4,1,Hobo,2013/4/1,9.25625
2013,4,2,Hobo,2013/4/2,10.34954167
2013,4,3,Hobo,2013/4/3,8.732708333
2013,4,4,Hobo,2013/4/4,7.03075
2013,4,5,Hobo,2013/4/5,6.047208333
2013,4,6,Hobo,2013/4/6,6.254
2013,4,7,Hobo,2013/4/7,8.69475
2013,4,8,Hobo,2013/4/8,9.50675
2013,4,9,Hobo,2013/4/9,9.792
2013,4,10,Hobo,2013/4/10,NA
2013,4,11,Hobo,2013/4/11,NA
2013,4,12,Hobo,2013/4/12,NA
2013,4,13,Hobo,2013/4/13,NA
2013,4,14,Hobo,2013/4/14,NA
2013,4,15,Hobo,2013/4/15,NA
2013,4,16,Hobo,2013/4/16,19.78161538
2013,4,17,Hobo,2013/4/17,19.077375
2013,4,18,Hobo,2013/4/18,14.262875
2013,4,19,Hobo,2013/4/19,12.46254167
2013,4,20,Hobo,2013/4/20,10.23195833
2013,4,21,Hobo,2013/4/21,10.018375
2013,4,22,Hobo,2013/4/22,10.30270833
2013,4,23,Hobo,2013/4/23,11.59908333
2013,4,24,Hobo,2013/4/24,14.63804167
2013,4,25,Hobo,2013/4/25,18.22416667
2013,4,26,Hobo,2013/4/26,13.56575
2013,4,27,Hobo,2013/4/27,9.001041667
2013,4,28,Hobo,2013/4/28,8.494083333
2013,4,29,Hobo,2013/4/29,9.318041667
2013,4,30,Hobo,2013/4/30,12.931125
2013,5,1,Hobo,2013/5/1,12.46270833
2013,5,2,Hobo,2013/5/2,12.85820833
2013,5,3,Hobo,2013/5/3,13.939
2013,5,4,Hobo,2013/5/4,13.25320833
2013,5,5,Hobo,2013/5/5,14.97625
2013,5,6,Hobo,2013/5/6,16.069125
2013,5,7,Hobo,2013/5/7,16.71941667
2013,5,8,Hobo,2013/5/8,17.51229167
2013,5,9,Hobo,2013/5/9,13.43891667
2013,5,10,Hobo,2013/5/10,12.079125
2013,5,11,Hobo,2013/5/11,11.782125
2013,5,12,Hobo,2013/5/12,12.609625
2013,5,13,Hobo,2013/5/13,11.66379167
2013,5,14,Hobo,2013/5/14,13.63170833
2013,5,15,Hobo,2013/5/15,12.23383333
2013,5,16,Hobo,2013/5/16,9.954541667
2013,5,17,Hobo,2013/5/17,11.74941667
2013,5,18,Hobo,2013/5/18,11.44141667
2013,5,19,Hobo,2013/5/19,12.745875
2013,5,20,Hobo,2013/5/20,11.47133333
2013,5,21,Hobo,2013/5/21,12.20891667
2013,5,22,Hobo,2013/5/22,14.9825
2013,5,23,Hobo,2013/5/23,12.18741667
2013,5,24,Hobo,2013/5/24,9.650875
2013,5,25,Hobo,2013/5/25,11.22020833
2013,5,26,Hobo,2013/5/26,11.95183333
2013,5,27,Hobo,2013/5/27,12.48958333
2013,5,28,Hobo,2013/5/28,12.189875
2013,5,29,Hobo,2013/5/29,11.03208333
2013,5,30,Hobo,2013/5/30,12.43620833
2013,5,31,Hobo,2013/5/31,14.65829167
2013,6,1,Hobo,2013/6/1,16.24370833
2013,6,2,Hobo,2013/6/2,17.27145833
2013,6,3,Hobo,2013/6/3,16.5105
2013,6,4,Hobo,2013/6/4,16.84433333
2013,6,5,Hobo,2013/6/5,18.7555
2013,6,6,Hobo,2013/6/6,20.91920833
2013,6,7,Hobo,2013/6/7,20.83404167
2013,6,8,Hobo,2013/6/8,15.31533333
2013,6,9,Hobo,2013/6/9,16.03679167
2013,6,10,Hobo,2013/6/10,16.44433333
2013,6,11,Hobo,2013/6/11,18.12741667
2013,6,12,Hobo,2013/6/12,21.76091667
2013,6,13,Hobo,2013/6/13,16.422
2013,6,14,Hobo,2013/6/14,18.30029167
2013,6,15,Hobo,2013/6/15,18.26779167
2013,6,16,Hobo,2013/6/16,21.39058333
2013,6,17,Hobo,2013/6/17,19.629
2013,6,18,Hobo,2013/6/18,15.40195833
2013,6,19,Hobo,2013/6/19,16.67183333
2013,6,20,Hobo,2013/6/20,14.48758333
2013,6,21,Hobo,2013/6/21,14.97558333
2013,6,22,Hobo,2013/6/22,16.99041667
2013,6,23,Hobo,2013/6/23,15.76245833
2013,6,24,Hobo,2013/6/24,14.55316667
2013,6,25,Hobo,2013/6/25,15.16941667
2013,6,26,Hobo,2013/6/26,16.73129167
2013,6,27,Hobo,2013/6/27,16.96316667
2013,6,28,Hobo,2013/6/28,17.5165
2013,6,29,Hobo,2013/6/29,17.46770833
2013,6,30,Hobo,2013/6/30,19.70495833
2013,7,1,Hobo,2013/7/1,21.03679167
2013,7,2,Hobo,2013/7/2,20.556125
2013,7,3,Hobo,2013/7/3,18.2205
2013,7,4,Hobo,2013/7/4,19.74154167
2013,7,5,Hobo,2013/7/5,21.65929167
2013,7,6,Hobo,2013/7/6,22.517875
2013,7,7,Hobo,2013/7/7,23.91833333
2013,7,8,Hobo,2013/7/8,24.95520833
2013,7,9,Hobo,2013/7/9,25.39604167
2013,7,10,Hobo,2013/7/10,25.88779167
2013,7,11,Hobo,2013/7/11,25.1855
2013,7,12,Hobo,2013/7/12,24.626875
2013,7,13,Hobo,2013/7/13,24.73241667
2013,7,14,Hobo,2013/7/14,23.09354167
2013,7,15,Hobo,2013/7/15,23.11883333
2013,7,16,Hobo,2013/7/16,22.66375
2013,7,17,Hobo,2013/7/17,22.26058333
2013,7,18,Hobo,2013/7/18,22.51491667
2013,7,19,Hobo,2013/7/19,23.2325
2013,7,20,Hobo,2013/7/20,25.47354167
2013,7,21,Hobo,2013/7/21,26.70041667
2013,7,22,Hobo,2013/7/22,25.66141667
2013,7,23,Hobo,2013/7/23,24.71329167
2013,7,24,Hobo,2013/7/24,24.14591667
2013,7,25,Hobo,2013/7/25,26.748125
2013,7,26,Hobo,2013/7/26,26.14791667
2013,7,27,Hobo,2013/7/27,22.58641667
2013,7,28,Hobo,2013/7/28,22.47179167
2013,7,29,Hobo,2013/7/29,20.64295833
2013,7,30,Hobo,2013/7/30,22.41466667
2013,7,31,Hobo,2013/7/31,24.6535
2013,8,1,Hobo,2013/8/1,28.306
2013,8,2,Hobo,2013/8/2,25.338875
2013,8,3,Hobo,2013/8/3,22.339625
2013,8,4,Hobo,2013/8/4,23.18475
2013,8,5,Hobo,2013/8/5,21.99008333
2013,8,6,Hobo,2013/8/6,19.86620833
2013,8,7,Hobo,2013/8/7,17.06479167
2013,8,8,Hobo,2013/8/8,18.43166667
2013,8,9,Hobo,2013/8/9,19.16229167
2013,8,10,Hobo,2013/8/10,20.9045
2013,8,11,Hobo,2013/8/11,21.315375
2013,8,12,Hobo,2013/8/12,22.32479167
2013,8,13,Hobo,2013/8/13,20.90604167
2013,8,14,Hobo,2013/8/14,19.34595833
2013,8,15,Hobo,2013/8/15,20.04566667
2013,8,16,Hobo,2013/8/16,20.81533333
2013,8,17,Hobo,2013/8/17,20.83233333
2013,8,18,Hobo,2013/8/18,21.15970833
2013,8,19,Hobo,2013/8/19,20.17779167
2013,8,20,Hobo,2013/8/20,19.5085
2013,8,21,Hobo,2013/8/21,19.84170833
2013,8,22,Hobo,2013/8/22,21.91408333
2013,8,23,Hobo,2013/8/23,21.78029167
2013,8,24,Hobo,2013/8/24,19.72045833
2013,8,25,Hobo,2013/8/25,16.47579167
2013,8,26,Hobo,2013/8/26,19.22279167
2013,8,27,Hobo,2013/8/27,18.41283333
2013,8,28,Hobo,2013/8/28,17.45445833
2013,8,29,Hobo,2013/8/29,18.39391667
2013,8,30,Hobo,2013/8/30,17.5275
2013,8,31,Hobo,2013/8/31,18.02654167
2013,9,1,Hobo,2013/9/1,20.11525
2013,9,2,Hobo,2013/9/2,17.6525
2013,9,3,Hobo,2013/9/3,17.925875
