Dispositif,Year,SiteName,Valley,Prove,BlockCG,ID,Mother,LU,LC,GS,Elevation
Toulenne,2013,Gabas,Ossau,O12,3_Toulenne,O12Q11-7 B4,O12fam11,116.3636364,311.037037,194.6734007,1200
Toulenne,2013,Peguere,Luz,L16,3_Toulenne,L16Q17-9 B2,L16fam17,124.7142857,297.2727273,172.5584416,1600
Toulenne,2013,Peguere,Luz,L16,3_Toulenne,L16Q17-1 B3,L16fam17,125.7,303.6363636,177.9363636,1600
Toulenne,2013,Peguere,Luz,L16,3_Toulenne,L16Q17-10 B3,L16fam17,124.125,304.5806452,180.4556452,1600
Toulenne,2013,Gedre_bas,Luz,L12,3_Toulenne,L12Q10-9 B2,L12fam10,117.1428571,313.4102564,196.2673993,1200
Toulenne,2013,Gedre_bas,Luz,L12,3_Toulenne,L12Q10-3 B3,L12fam10,115.5555556,316.3,200.7444444,1200
Toulenne,2013,Gabas,Ossau,O12,3_Toulenne,O12Q6-10 B3,O12fam6,110.4375,NA,NA,1200
Toulenne,2013,Gabas,Ossau,O12,3_Toulenne,O12Q6-11 B3,O12fam6,110.9583333,NA,NA,1200
Toulenne,2013,Gabas,Ossau,O12,3_Toulenne,O12Q6-12 B3,O12fam6,117.5,NA,NA,1200
Toulenne,2013,Gabas,Ossau,O12,3_Toulenne,O12Q6-2 B3,O12fam6,116.3636364,NA,NA,1200
Toulenne,2013,Gabas,Ossau,O12,3_Toulenne,O12Q35-3 B4,O12fam35,109.9166667,288.7142857,178.797619,1200
Toulenne,2013,Gabas,Ossau,O12,3_Toulenne,O12Q35-4 B4,O12fam35,123.2727273,294.6666667,171.3939394,1200
Toulenne,2013,Gabas,Ossau,O12,3_Toulenne,O12Q35-5 B4,O12fam35,116.9230769,294.25,177.3269231,1200
Toulenne,2013,Gedre_bas,Luz,L12,3_Toulenne,L12Q20-4 B2,L12fam20,116.9230769,NA,NA,1200
Toulenne,2013,Gedre_bas,Luz,L12,3_Toulenne,L12Q20-5 B2,L12fam20,111.0740741,313.8181818,202.7441077,1200
Toulenne,2013,Gedre_bas,Luz,L12,3_Toulenne,L12Q20-6 B2,L12fam20,114.2857143,310.9655172,196.679803,1200
Toulenne,2013,Gabas,Ossau,O12,3_Toulenne,O12Q12-1 B3,O12fam12,110.5294118,284,173.4705882,1200
Toulenne,2013,Gabas,Ossau,O12,3_Toulenne,O12Q12-9 B2,O12fam12,117.5,NA,NA,1200
Toulenne,2013,Gabas,Ossau,O12,3_Toulenne,O12Q12-8 B2,O12fam12,117.1428571,NA,NA,1200
Toulenne,2013,Gabas,Ossau,O12,3_Toulenne,O12Q38-5 B3,O12fam38,111.5833333,303.2592593,191.6759259,1200
Toulenne,2013,Gabas,Ossau,O12,3_Toulenne,O12Q38-4 B3,O12fam38,112,303.3684211,191.3684211,1200
Toulenne,2013,Le_Hourcq,Ossau,O8,3_Toulenne,O8Q10-3 B4,O8fam10,110.6111111,NA,NA,800
Toulenne,2013,Le_Hourcq,Ossau,O8,3_Toulenne,O8Q10-2 B4,O8fam10,111,NA,NA,800
Toulenne,2013,Ibos,Luz,L3,3_Toulenne,L3Q55-1 B4,L3fam55,116.3636364,285.1111111,168.7474747,300
Toulenne,2013,Gabas,Ossau,O12,3_Toulenne,O12Q30-2 B3,O12fam30,110.4375,298.8,188.3625,1200
Toulenne,2013,Gabas,Ossau,O12,3_Toulenne,O12Q30-10 B3,O12fam30,108.875,315.7826087,206.9076087,1200
Toulenne,2013,Gabas,Ossau,O12,3_Toulenne,O12Q30-1 B3,O12fam30,110.6111111,304.1666667,193.5555556,1200
Toulenne,2013,Gabas,Ossau,O12,3_Toulenne,O12Q30-9 B2,O12fam30,110.6842105,301.7931034,191.1088929,1200
Toulenne,2013,Papillon,Luz,L8,3_Toulenne,L8Q24-7 B3,L8fam24,124.125,316.2222222,192.0972222,800
Toulenne,2013,Gabas,Ossau,O12,3_Toulenne,O12Q2-7 B3,O12fam2,110.4375,313.2666667,202.8291667,1200
Toulenne,2013,Gabas,Ossau,O12,3_Toulenne,O12Q2-6 B3,O12fam2,110.5294118,286.6666667,176.1372549,1200
Toulenne,2013,Gedre_bas,Luz,L12,3_Toulenne,L12Q1-1 B4,L12fam1,117.5,287.8333333,170.3333333,1200
Toulenne,2013,Gedre_bas,Luz,L12,3_Toulenne,L12Q1-3 B3,L12fam1,117.3333333,308.0689655,190.7356322,1200
Toulenne,2013,Papillon,Luz,L8,3_Toulenne,L8Q7-6 B3,L8fam7,121.7142857,309.2222222,187.5079365,800
Toulenne,2013,Papillon,Luz,L8,3_Toulenne,L8Q7-5 B3,L8fam7,117.7777778,306.8181818,189.040404,800
Toulenne,2013,Papillon,Luz,L8,3_Toulenne,L8Q7-4 B3,L8fam7,117.5,319.25,201.75,800
Toulenne,2013,Peguere,Luz,L16,3_Toulenne,L16Q19-11 B3,L16fam19,121.7142857,317.3157895,195.6015038,1600
Toulenne,2013,Gabas,Ossau,O12,3_Toulenne,O12Q12-10 B3,O12fam12,116.6666667,328.037037,211.3703704,1200
Toulenne,2013,Gabas,Ossau,O12,3_Toulenne,O12Q3-1 B5,O12fam3,110.4375,288.4166667,177.9791667,1200
Toulenne,2013,Gabas,Ossau,O12,3_Toulenne,O12Q3-2 B5,O12fam3,110.6842105,303.5833333,192.8991228,1200
Toulenne,2013,Gabas,Ossau,O12,3_Toulenne,O12Q3-4 B5,O12fam3,106.75,NA,NA,1200
Toulenne,2013,Josbaig,Ossau,O1,3_Toulenne,O1Q5-7 B3,O1fam5,106.7714286,NA,NA,100
Toulenne,2013,Gabas,Ossau,O12,3_Toulenne,O12Q32-1 B3,O12fam32,111.3333333,287.4444444,176.1111111,1200
Toulenne,2013,Gabas,Ossau,O12,3_Toulenne,O12Q32-2 B3,O12fam32,116.3636364,NA,NA,1200
Toulenne,2013,Gabas,Ossau,O12,3_Toulenne,O12Q32-4 B3,O12fam32,117.1428571,292.7692308,175.6263736,1200
Toulenne,2013,Josbaig,Ossau,O1,3_Toulenne,O1Q1-3 B4,O1fam1,110.6111111,287.25,176.6388889,100
Toulenne,2013,Laveyron,Luz,L1,3_Toulenne,L1Q50-4 B2,L1fam50,111.75,284.1724138,172.4224138,100
Toulenne,2013,Gabas,Ossau,O12,3_Toulenne,O12Q39-2 B3,O12fam39,122.6666667,NA,NA,1200
Toulenne,2013,Ibos,Luz,L3,3_Toulenne,L3Q49-7 B3,L3fam49,111.8039216,315.7826087,203.9786871,300
Toulenne,2013,Ibos,Luz,L3,3_Toulenne,L3Q49-1 B4,L3fam49,109.9166667,305,195.0833333,300
Toulenne,2013,Josbaig,Ossau,O1,3_Toulenne,O1Q2-2 B4,O1fam2,115,303.3684211,188.3684211,100
Toulenne,2013,Josbaig,Ossau,O1,3_Toulenne,O1Q2-4 B4,O1fam2,110.3333333,304.4,194.0666667,100
Toulenne,2013,Gabas,Ossau,O12,3_Toulenne,O12Q20-8 B2,O12fam20,110.0769231,288.3636364,178.2867133,1200
Toulenne,2013,Gabas,Ossau,O12,3_Toulenne,O12Q20-9 B2,O12fam20,122.6666667,320.2727273,197.6060606,1200
Toulenne,2013,Ibos,Luz,L3,3_Toulenne,L3Q19-5 B3,L3fam19,109.2222222,298.3333333,189.1111111,300
Toulenne,2013,Ibos,Luz,L3,3_Toulenne,L3Q19-4 B3,L3fam19,109.2222222,312.4181818,203.1959596,300
Toulenne,2013,Gedre_bas,Luz,L12,3_Toulenne,L12Q23-3 B3,L12fam23,110.6111111,324.3333333,213.7222222,1200
Toulenne,2013,Gedre_bas,Luz,L12,3_Toulenne,L12Q23-2 B3,L12fam23,123.8571429,328.7777778,204.9206349,1200
Toulenne,2013,Gedre_bas,Luz,L12,3_Toulenne,L12Q23-1 B3,L12fam23,110.6842105,311.4,200.7157895,1200
Toulenne,2013,Gabas,Ossau,O12,3_Toulenne,O12Q9-9 B3,O12fam9,109.3684211,307.7894737,198.4210526,1200
Toulenne,2013,Gabas,Ossau,O12,3_Toulenne,O12Q9-8 B3,O12fam9,110.6842105,303.6363636,192.9521531,1200
Toulenne,2013,Gabas,Ossau,O12,3_Toulenne,O12Q9-7 B3,O12fam9,116.9230769,304.5806452,187.6575682,1200
Toulenne,2013,Gabas,Ossau,O12,3_Toulenne,O12Q9-6 B3,O12fam9,110.2142857,307.5,197.2857143,1200
Toulenne,2013,Josbaig,Ossau,O1,3_Toulenne,O1Q18-9 B3,O1fam18,108.875,NA,NA,100
Toulenne,2013,Papillon,Luz,L8,3_Toulenne,L8Q18-5 B3,L8fam18,124.125,301.7931034,177.6681034,800
Toulenne,2013,Papillon,Luz,L8,3_Toulenne,L8Q18-4 B3,L8fam18,121.7142857,315.7931034,194.0788177,800
Toulenne,2013,Papillon,Luz,L8,3_Toulenne,L8Q18-3 B3,L8fam18,124.125,312,187.875,800
Toulenne,2013,Papillon,Luz,L8,3_Toulenne,L8Q18-2 B3,L8fam18,124.125,NA,NA,800
Toulenne,2013,Peguere,Luz,L16,3_Toulenne,L16Q10-8 B3,L16fam10,116.9230769,NA,NA,1600
Toulenne,2013,Papillon,Luz,L8,3_Toulenne,L8Q14-10 B4,L8fam14,115,305,190,800
Toulenne,2013,Papillon,Luz,L8,3_Toulenne,L8Q14-7 B3,L8fam14,123.6923077,304.1666667,180.474359,800
Toulenne,2013,Papillon,Luz,L8,3_Toulenne,L8Q14-6 B3,L8fam14,117.7777778,311.2537313,193.4759536,800
Toulenne,2013,Artouste,Ossau,O16,3_Toulenne,O16Q5-3 B3,O16fam5,116,302.5333333,186.5333333,1600
Toulenne,2013,Artouste,Ossau,O16,3_Toulenne,O16Q5-2 B3,O16fam5,115,304.5806452,189.5806452,1600
Toulenne,2013,Artouste,Ossau,O16,3_Toulenne,O16Q5-1 B3,O16fam5,114.2857143,313.8181818,199.5324675,1600
Toulenne,2013,Artouste,Ossau,O16,3_Toulenne,O16Q5-6 B2,O16fam5,115.7894737,310.9333333,195.1438596,1600
Toulenne,2013,Papillon,Luz,L8,3_Toulenne,L8Q28-5 B4,L8fam28,123.5,310.8235294,187.3235294,800
Toulenne,2013,Le_Hourcq,Ossau,O8,3_Toulenne,O8Q4-4 B4,O8fam4,117.3333333,NA,NA,800
Toulenne,2013,Le_Hourcq,Ossau,O8,3_Toulenne,O8Q4-3 B4,O8fam4,109.9166667,NA,NA,800
Toulenne,2013,Le_Hourcq,Ossau,O8,3_Toulenne,O8Q4-7 B3,O8fam4,110.6111111,308.0689655,197.4578544,800
Toulenne,2013,Gabas,Ossau,O12,3_Toulenne,O12Q20-1 B3,O12fam20,116.3636364,301.0689655,184.7053292,1200
Toulenne,2013,Papillon,Luz,L8,3_Toulenne,L8Q11-1 B3,L8fam11,116.3636364,319.0655738,202.7019374,800
Toulenne,2013,Papillon,Luz,L8,3_Toulenne,L8Q11-10 B3,L8fam11,117.7777778,326.2941176,208.5163399,800
Toulenne,2013,Papillon,Luz,L8,3_Toulenne,L8Q11-2 B3,L8fam11,110.7179487,313.9565217,203.238573,800
Toulenne,2013,Gabas,Ossau,O12,3_Toulenne,O12Q7-12 B5,O12fam7,116.6666667,298,181.3333333,1200
Toulenne,2013,Gabas,Ossau,O12,3_Toulenne,O12Q7-13 B5,O12fam7,116.3636364,285.1111111,168.7474747,1200
Toulenne,2013,Gabas,Ossau,O12,3_Toulenne,O12Q7-15 B5,O12fam7,110.7179487,NA,NA,1200
Toulenne,2013,Laveyron,Luz,L1,3_Toulenne,L1Q38-8 B3,L1fam38,115.5555556,312,196.4444444,100
Toulenne,2013,Laveyron,Luz,L1,3_Toulenne,L1Q38-2 B4,L1fam38,115,294.6666667,179.6666667,100
Toulenne,2013,Josbaig,Ossau,O1,3_Toulenne,O1Q4-4 B3,O1fam4,115.5555556,NA,NA,100
Toulenne,2013,Josbaig,Ossau,O1,3_Toulenne,O1Q4-6 B3,O1fam4,115,287.6,172.6,100
Toulenne,2013,Gabas,Ossau,O12,3_Toulenne,O12Q28-5 B4,O12fam28,110.3333333,284,173.6666667,1200
Toulenne,2013,Gabas,Ossau,O12,3_Toulenne,O12Q4-5 B3,O12fam4,110.9583333,288.6666667,177.7083333,1200
Toulenne,2013,Gabas,Ossau,O12,3_Toulenne,O12Q29-5 B3,O12fam29,110.3333333,311.5806452,201.2473118,1200
Toulenne,2013,Gabas,Ossau,O12,3_Toulenne,O12Q40-2 B3,O12fam40,109.3684211,303.7,194.3315789,1200
Toulenne,2013,Gabas,Ossau,O12,3_Toulenne,O12Q40-10 B3,O12fam40,110.6111111,287.8333333,177.2222222,1200
Toulenne,2013,Gabas,Ossau,O12,3_Toulenne,O12Q31-9 B2,O12fam31,110.9583333,284,173.0416667,1200
Toulenne,2013,Gabas,Ossau,O12,3_Toulenne,O12Q33-7 B3,O12fam33,116.3636364,NA,NA,1200
Toulenne,2013,Gabas,Ossau,O12,3_Toulenne,O12Q24-1 B4,O12fam24,105.6206897,294.0689655,188.4482759,1200
Toulenne,2013,Gabas,Ossau,O12,3_Toulenne,O12Q24-3 B3,O12fam24,116.3636364,312.4181818,196.0545455,1200
Toulenne,2013,Gabas,Ossau,O12,3_Toulenne,O12Q24-2 B3,O12fam24,110.4375,294.0689655,183.6314655,1200
Toulenne,2013,Josbaig,Ossau,O1,3_Toulenne,O1Q23-12 B3,O1fam23,110.3333333,NA,NA,100
Toulenne,2013,Josbaig,Ossau,O1,3_Toulenne,O1Q23-11 B3,O1fam23,109.9166667,NA,NA,100
Toulenne,2013,Ibos,Luz,L3,3_Toulenne,L3Q20-3 B4,L3fam20,109.7272727,312.4181818,202.6909091,300
Toulenne,2013,Ibos,Luz,L3,3_Toulenne,L3Q20-2 B4,L3fam20,110.2142857,NA,NA,300
Toulenne,2013,Gabas,Ossau,O12,3_Toulenne,O12Q5-1 B4,O12fam5,110.9583333,295.0666667,184.1083333,1200
Toulenne,2013,Gabas,Ossau,O12,3_Toulenne,O12Q5-7 B3,O12fam5,110.7179487,309.125,198.4070513,1200
Toulenne,2013,Gabas,Ossau,O12,3_Toulenne,O12Q5-6 B3,O12fam5,110.6842105,311.2727273,200.5885167,1200
Toulenne,2013,Gabas,Ossau,O12,3_Toulenne,O12Q36-2 B4,O12fam36,109.2222222,302.3636364,193.1414141,1200
Toulenne,2013,Laveyron,Luz,L1,3_Toulenne,L1Q24-3 B4,L1fam24,110.6842105,NA,NA,100
Toulenne,2013,Laveyron,Luz,L1,3_Toulenne,L1Q24-4 B4,L1fam24,110.0769231,319.0655738,208.9886507,100
Toulenne,2013,Laveyron,Luz,L1,3_Toulenne,L1Q24-5 B4,L1fam24,107,321.9565217,214.9565217,100
Toulenne,2013,Laveyron,Luz,L1,3_Toulenne,L1Q24-6 B4,L1fam24,110.6111111,297.1666667,186.5555556,100
Toulenne,2013,Papillon,Luz,L8,3_Toulenne,L8Q9-3 B4,L8fam9,122.8421053,321.9655172,199.123412,800
Toulenne,2013,Papillon,Luz,L8,3_Toulenne,L8Q9-4 B4,L8fam9,123.2727273,297,173.7272727,800
Toulenne,2013,Papillon,Luz,L8,3_Toulenne,L8Q9-5 B4,L8fam9,123.2727273,321.9655172,198.69279,800
Toulenne,2013,Gabas,Ossau,O12,3_Toulenne,O12Q21-7 B2,O12fam21,106.75,305.5,198.75,1200
Toulenne,2013,Gabas,Ossau,O12,3_Toulenne,O12Q21-8 B2,O12fam21,109.2222222,286,176.7777778,1200
Toulenne,2013,Papillon,Luz,L8,3_Toulenne,L8Q1-3 B5,L8fam1,117.1428571,306.85,189.7071429,800
Toulenne,2013,Papillon,Luz,L8,3_Toulenne,L8Q1-4 B5,L8fam1,111.6428571,310.2592593,198.6164021,800
Toulenne,2013,Ibos,Luz,L3,3_Toulenne,L3Q11-5 B2,L3fam11,110.3333333,288.6111111,178.2777778,300
Toulenne,2013,Ibos,Luz,L3,3_Toulenne,L3Q11-6 B2,L3fam11,110.9583333,NA,NA,300
Toulenne,2013,Ibos,Luz,L3,3_Toulenne,L3Q11-7 B2,L3fam11,110.6111111,293,182.3888889,300
Toulenne,2013,Gabas,Ossau,O12,3_Toulenne,O12Q13-7 B3,O12fam13,115,305.1875,190.1875,1200
Toulenne,2013,Gabas,Ossau,O12,3_Toulenne,O12Q13-8 B3,O12fam13,117.9487179,301.2972973,183.3485793,1200
Toulenne,2013,Gabas,Ossau,O12,3_Toulenne,O12Q13-1 B4,O12fam13,121.7142857,303.7142857,182,1200
Toulenne,2013,Gabas,Ossau,O12,3_Toulenne,O12Q13-2 B4,O12fam13,116.3636364,298,181.6363636,1200
Toulenne,2009,Le_Hourcq,Ossau,O8,4_Toulenne,O8Q3-2 B1,O8fam3,130.75,294.75,164,800
Toulenne,2009,Ibos,Luz,L3,4_Toulenne,L3Q42-1 B2,L3fam42,98.5,300,201.5,300
Toulenne,2009,Ibos,Luz,L3,4_Toulenne,L3Q42-2 B2,L3fam42,129.5,NA,NA,300
Toulenne,2009,Peguere,Luz,L16,4_Toulenne,L16Q20-1 B1,L16fam20,130.75,302.8,172.05,1600
Toulenne,2009,Bager,Ossau,O4,4_Toulenne,O4Q5-1 B2,O4fam5,109,300,191,400
Toulenne,2009,Le_Hourcq,Ossau,O8,4_Toulenne,O8Q7-5 B2,O8fam7,109,302.8,193.8,800
Toulenne,2009,Gabas,Ossau,O12,4_Toulenne,O12Q2-4 B2,O12fam2,98.5,294.4,195.9,1200
Toulenne,2009,Laveyron,Luz,L1,4_Toulenne,L1Q17-1 B1,L1fam17,98.5,300,201.5,100
Toulenne,2009,Peguere,Luz,L16,4_Toulenne,L16Q16-5 B2,L16fam16,112.5,304.6666667,192.1666667,1600
Toulenne,2009,Josbaig,Ossau,O1,4_Toulenne,O1Q11-1 B1,O1fam11,102,293,191,100
Toulenne,2009,Josbaig,Ossau,O1,4_Toulenne,O1Q11-2 B1,O1fam11,95,288.9166667,193.9166667,100
Toulenne,2009,Josbaig,Ossau,O1,4_Toulenne,O1Q11-3 B1,O1fam11,109,293,184,100
Toulenne,2009,Josbaig,Ossau,O1,4_Toulenne,O1Q11-1 B2,O1fam11,109,299.6666667,190.6666667,100
Toulenne,2009,Peguere,Luz,L16,4_Toulenne,L16Q23-1 B2,L16fam23,109,295.8,186.8,1600
Toulenne,2009,Ibos,Luz,L3,4_Toulenne,L3Q21-1 B1,L3fam21,105.5,308.4,202.9,300
Toulenne,2009,Peguere,Luz,L16,4_Toulenne,L16Q37-5 B2,L16fam37,115.5,279,163.5,1600
Toulenne,2009,Peguere,Luz,L16,4_Toulenne,L16Q37-6 B2,L16fam37,115.5,293,177.5,1600
Toulenne,2009,Laveyron,Luz,L1,4_Toulenne,L1Q26-1 B1,L1fam26,109,296.5,187.5,100
Toulenne,2009,Laveyron,Luz,L1,4_Toulenne,L1Q26-2 B1,L1fam26,109,305.8333333,196.8333333,100
Toulenne,2009,Gedre_bas,Luz,L12,4_Toulenne,L12Q28-1 B1,L12fam28,115.5,300,184.5,1200
Toulenne,2009,Gedre_bas,Luz,L12,4_Toulenne,L12Q28-1 B2,L12fam28,112.5,309.8,197.3,1200
Toulenne,2009,Peguere,Luz,L16,4_Toulenne,L16Q29-1 B1,L16fam29,118.5,293,174.5,1600
Toulenne,2009,Bager,Ossau,O4,4_Toulenne,O4Q9-2 B1,O4fam9,115.5,290.6666667,175.1666667,400
Toulenne,2009,Bager,Ossau,O4,4_Toulenne,O4Q9-2 B2,O4fam9,109,310.1111111,201.1111111,400
Toulenne,2009,Le_Hourcq,Ossau,O8,4_Toulenne,O8Q8-2 B1,O8fam8,102,290.6666667,188.6666667,800
Toulenne,2009,Le_Hourcq,Ossau,O8,4_Toulenne,O8Q8-1 B2,O8fam8,105.5,303.5,198,800
Toulenne,2009,Le_Hourcq,Ossau,O8,4_Toulenne,O8Q8-2 B2,O8fam8,118.5,289,170.5,800
Toulenne,2009,Josbaig,Ossau,O1,4_Toulenne,O1Q10-1 B1,O1fam10,98.5,290.6666667,192.1666667,100
Toulenne,2009,Josbaig,Ossau,O1,4_Toulenne,O1Q10-1 B2,O1fam10,105.5,304.6666667,199.1666667,100
Toulenne,2009,Josbaig,Ossau,O1,4_Toulenne,O1Q10-2 B2,O1fam10,109,293,184,100
Toulenne,2009,Ibos,Luz,L3,4_Toulenne,L3Q58-1 B1,L3fam58,109,286.5526316,177.5526316,300
Toulenne,2009,Josbaig,Ossau,O1,4_Toulenne,O1Q9-1 B1,O1fam9,102,296.5,194.5,100
Toulenne,2009,Josbaig,Ossau,O1,4_Toulenne,O1Q9-1 B2,O1fam9,105.5,300,194.5,100
Toulenne,2009,Papillon,Luz,L8,4_Toulenne,L8Q24-1 B1,L8fam24,122,332.7777778,210.7777778,800
Toulenne,2009,Laveyron,Luz,L1,4_Toulenne,L1Q12-1 B1,L1fam12,98.5,297.0833333,198.5833333,100
Toulenne,2009,Laveyron,Luz,L1,4_Toulenne,L1Q12-3 B1,L1fam12,95,304.6666667,209.6666667,100
Toulenne,2009,Laveyron,Luz,L1,4_Toulenne,L1Q12-4 B1,L1fam12,102,293,191,100
Toulenne,2009,Laveyron,Luz,L1,4_Toulenne,L1Q12-1 B2,L1fam12,102,270.25,168.25,100
Toulenne,2009,Laveyron,Luz,L1,4_Toulenne,L1Q10-1 B1,L1fam10,102,297.2,195.2,100
Toulenne,2009,Laveyron,Luz,L1,4_Toulenne,L1Q10-2 B1,L1fam10,91.5,290.6666667,199.1666667,100
Toulenne,2009,Laveyron,Luz,L1,4_Toulenne,L1Q10-1 B2,L1fam10,105.5,310.1111111,204.6111111,100
Toulenne,2009,Peguere,Luz,L16,4_Toulenne,L16Q7-1 B1,L16fam7,105.5,303.5,198,1600
Toulenne,2009,Papillon,Luz,L8,4_Toulenne,L8Q22-1 B2,L8fam22,98.5,313.2222222,214.7222222,800
Toulenne,2009,Papillon,Luz,L8,4_Toulenne,L8Q27-2 B2,L8fam27,115.5,316.9166667,201.4166667,800
Toulenne,2009,Gedre_bas,Luz,L12,4_Toulenne,L12Q4-6 B3,L12fam4,122,297.7804878,175.7804878,1200
Toulenne,2009,Gedre_bas,Luz,L12,4_Toulenne,L12Q4-5 B3,L12fam4,115.5,303.1818182,187.6818182,1200
Toulenne,2009,Gedre_bas,Luz,L12,4_Toulenne,L12Q4-4 B3,L12fam4,118.5,310.5,192,1200
Toulenne,2009,Gedre_bas,Luz,L12,4_Toulenne,L12Q4-3 B3,L12fam4,112.5,315.2444444,202.7444444,1200
Toulenne,2009,Bager,Ossau,O4,4_Toulenne,O4Q10-1 B2,O4fam10,112.5,293,180.5,400
Toulenne,2009,Josbaig,Ossau,O1,4_Toulenne,O1Q14-3 B2,O1fam14,109,291.25,182.25,100
Toulenne,2009,Josbaig,Ossau,O1,4_Toulenne,O1Q14-2 B2,O1fam14,98.5,289.5,191,100
Toulenne,2009,Josbaig,Ossau,O1,4_Toulenne,O1Q14-1 B2,O1fam14,95,293,198,100
Toulenne,2009,Josbaig,Ossau,O1,4_Toulenne,O1Q14-1 B1,O1fam14,98.5,281,182.5,100
Toulenne,2009,Ibos,Luz,L3,4_Toulenne,L3Q15-1 B2,L3fam15,98.5,293,194.5,300
Toulenne,2009,Ibos,Luz,L3,4_Toulenne,L3Q13-2 B2,L3fam13,95,314.6363636,219.6363636,300
Toulenne,2009,Ibos,Luz,L3,4_Toulenne,L3Q13-1 B2,L3fam13,102,290.6666667,188.6666667,300
Toulenne,2009,Ibos,Luz,L3,4_Toulenne,L3Q13-1 B1,L3fam13,105.5,290.6666667,185.1666667,300
Toulenne,2009,Gedre_bas,Luz,L12,4_Toulenne,L12Q31-2 B2,L12fam31,112.5,297.2,184.7,1200
Toulenne,2009,Gedre_bas,Luz,L12,4_Toulenne,L12Q31-1 B2,L12fam31,112.5,296.5,184,1200
Toulenne,2009,Gedre_bas,Luz,L12,4_Toulenne,L12Q31-1 B1,L12fam31,112.5,305.6666667,193.1666667,1200
Toulenne,2009,Papillon,Luz,L8,4_Toulenne,L8Q25-1 B1,L8fam25,109,317.862069,208.862069,800
Toulenne,2009,Josbaig,Ossau,O1,4_Toulenne,O1Q15-2 B1,O1fam15,95,295.3333333,200.3333333,100
Toulenne,2009,Josbaig,Ossau,O1,4_Toulenne,O1Q15-1 B1,O1fam15,112.5,293,180.5,100
Toulenne,2009,Ibos,Luz,L3,4_Toulenne,L3Q14-2 B2,L3fam14,105.5,277.6,172.1,300
Toulenne,2009,Ibos,Luz,L3,4_Toulenne,L3Q14-1 B2,L3fam14,105.5,285.2820513,179.7820513,300
Toulenne,2009,Ibos,Luz,L3,4_Toulenne,L3Q14-3 B1,L3fam14,102,293,191,300
Toulenne,2009,Ibos,Luz,L3,4_Toulenne,L3Q14-2 B1,L3fam14,105.5,283.0833333,177.5833333,300
Toulenne,2009,Gabas,Ossau,O12,4_Toulenne,O12Q1-3 B2,O12fam1,109,292.8444444,183.8444444,1200
Toulenne,2009,Gabas,Ossau,O12,4_Toulenne,O12Q1-2 B2,O12fam1,109,286,177,1200
Toulenne,2009,Gabas,Ossau,O12,4_Toulenne,O12Q1-1 B2,O12fam1,112.5,293,180.5,1200
Toulenne,2009,Ibos,Luz,L3,4_Toulenne,L3Q11-9 B2,L3fam11,105.5,291.372093,185.872093,300
Toulenne,2009,Ibos,Luz,L3,4_Toulenne,L3Q1-1 B2,L3fam1,109,290.6666667,181.6666667,300
Toulenne,2009,Peguere,Luz,L16,4_Toulenne,L16Q15-2 B1,L16fam15,122,293,171,1600
Toulenne,2009,Josbaig,Ossau,O1,4_Toulenne,O1Q26-1 B2,O1fam26,112.5,294,181.5,100
Toulenne,2009,Josbaig,Ossau,O1,4_Toulenne,O1Q26-2 B1,O1fam26,95,305.8333333,210.8333333,100
Toulenne,2009,Josbaig,Ossau,O1,4_Toulenne,O1Q26-1 B1,O1fam26,102,286,184,100
Toulenne,2009,Gabas,Ossau,O12,4_Toulenne,O12Q33-1 B1,O12fam33,129.5,293,163.5,1200
Toulenne,2009,Laveyron,Luz,L1,4_Toulenne,L1Q9-2 B1,L1fam9,102,293,191,100
Toulenne,2009,Laveyron,Luz,L1,4_Toulenne,L1Q9-1 B1,L1fam9,105.5,299.6666667,194.1666667,100
Toulenne,2009,Bager,Ossau,O4,4_Toulenne,O4Q3-1 B2,O4fam3,102,306.6666667,204.6666667,400
Toulenne,2009,Bager,Ossau,O4,4_Toulenne,O4Q3-1 B1,O4fam3,112.5,290.6666667,178.1666667,400
Toulenne,2009,Laveyron,Luz,L1,4_Toulenne,L1Q30-1 B2,L1fam30,102,287.75,185.75,100
Toulenne,2009,Laveyron,Luz,L1,4_Toulenne,L1Q30-3 B1,L1fam30,102,287.75,185.75,100
Toulenne,2009,Laveyron,Luz,L1,4_Toulenne,L1Q30-2 B1,L1fam30,102,293,191,100
Toulenne,2009,Laveyron,Luz,L1,4_Toulenne,L1Q30-1 B1,L1fam30,98.5,279,180.5,100
Toulenne,2009,Gedre_bas,Luz,L12,4_Toulenne,L12Q4-7 B3,L12fam4,118.5,301.2727273,182.7727273,1200
Toulenne,2009,Gedre_bas,Luz,L12,4_Toulenne,L12Q4-8 B3,L12fam4,118.5,293,174.5,1200
Toulenne,2009,Gedre_bas,Luz,L12,4_Toulenne,L12Q4-9 B3,L12fam4,118.5,299.6666667,181.1666667,1200
Toulenne,2009,Gedre_bas,Luz,L12,4_Toulenne,L12Q4-1 B4,L12fam4,115.5,295.3333333,179.8333333,1200
Toulenne,2009,Gedre_bas,Luz,L12,4_Toulenne,L12Q4-2 B4,L12fam4,115.5,304.6666667,189.1666667,1200
Toulenne,2009,Gedre_bas,Luz,L12,4_Toulenne,L12Q26-6 B3,L12fam26,118.5,301.8421053,183.3421053,1200
Toulenne,2009,Gedre_bas,Luz,L12,4_Toulenne,L12Q26-1 B4,L12fam26,118.5,303.5,185,1200
