Year,Site,Traitement,Elevation,Species,Provenance,LU,LC,CodeLU,CodeLC,ID,X,Y
2007,Haugarou,Gap,1200,Quercus,1200,,303.44,0,,L12S5-L12Qu1,5,6
2007,Haugarou,Gap,1200,Fagus,400,130.00,280.80,1,,L12S5-L4Fa2,5,7
2007,Haugarou,Gap,1200,Quercus,400,162.00,,6,,L12S5-L4Qu2,5,8
2007,Haugarou,Gap,1200,Quercus,400,,,,,L12S5-L4Qu2,5,8
2007,Haugarou,Gap,1200,Fagus,800,130.00,292.08,1,,L12S5-L8Fa2,5,9
2007,Haugarou,Gap,1200,Quercus,800,,,0,,L12S5-L8Qu2,5,10
2007,Haugarou,Gap,1200,Quercus,800,,,,,L12S5-L8Qu2,5,10
2007,Haugarou,Gap,1200,Fagus,1200,135.50,288.31,1,,L12S5-L12Fa2,5,11
2007,Haugarou,Gap,1200,Quercus,1200,151.00,,3,0,L12S5-L12Qu2,5,12
2007,Haugarou,Gap,1200,Fagus,400,137.33,288.52,1,,L12S5-L4Fa3,5,13
2007,Haugarou,Gap,1200,Quercus,400,151.00,276.00,3,,L12S5-L4Qu3,5,14
2007,Haugarou,Gap,1200,Fagus,800,130.00,278.42,1,,L12S5-L8Fa3,5,15
2007,Haugarou,Gap,1200,Quercus,800,,307.00,6,,L12S5-L8Qu3,5,16
2007,Haugarou,Gap,1200,Quercus,800,,,,,L12S5-L8Qu3,5,16
2007,Haugarou,Gap,1200,Fagus,1200,135.50,287.50,1,,L12S5-L12Fa3,5,17
2007,Haugarou,Gap,1200,Quercus,1200,,,0,,L12S5-L12Qu3,5,18
2007,Haugarou,Gap,1200,Quercus,1200,,,,,L12S5-L12Qu3,5,18
2007,Haugarou,Gap,1200,Fagus,400,138.25,289.38,1,,L12S5-L4Fa4,5,19
2007,Haugarou,Gap,1200,Quercus,400,159.80,306.85,3,,L12S5-L4Qu4,5,20
2007,Haugarou,Gap,1200,Fagus,800,130.00,277.00,1,,L12S5-L8Fa4,5,21
2007,Haugarou,Gap,1200,Quercus,800,162.00,,6,,L12S5-L8Qu4,5,22
2007,Haugarou,Gap,1200,Quercus,800,,,,,L12S5-L8Qu4,5,22
2007,Haugarou,Gap,1200,Fagus,1200,127.00,294.89,1,,L12S5-L12Fa4,5,23
2007,Haugarou,Gap,1200,Quercus,1200,162.00,313.00,6,,L12S5-L12Qu4,5,24
2007,Haugarou,Gap,1200,Fagus,400,137.33,292.40,1,,L12S6-L4Fa1,6,1
2007,Haugarou,Gap,1200,Quercus,400,,,0,,L12S6-L4Qu1,6,2
2007,Haugarou,Gap,1200,Quercus,400,,,,,L12S6-L4Qu1,6,2
2007,Haugarou,Gap,1200,Fagus,800,127.00,299.75,1,,L12S6-L8Fa1,6,3
2007,Haugarou,Gap,1200,Quercus,800,146.00,,1,,L12S6-L8Qu1,6,4
2007,Haugarou,Gap,1200,Quercus,800,,,,,L12S6-L8Qu1,6,4
2007,Haugarou,Gap,1200,Fagus,1200,125.50,290.53,1,,L12S6-L12Fa1,6,5
2007,Haugarou,Gap,1200,Quercus,1200,137.33,315.33,1,,L12S6-L12Qu1,6,6
2007,Haugarou,Gap,1200,Fagus,400,130.00,290.36,1,,L12S6-L4Fa2,6,7
2007,Haugarou,Gap,1200,Quercus,400,151.00,,3,,L12S6-L4Qu2,6,8
2007,Haugarou,Gap,1200,Quercus,400,,,,,L12S6-L4Qu2,6,8
2007,Haugarou,Gap,1200,Fagus,800,137.33,259.35,1,4,L12S6-L8Fa2,6,9
2007,Haugarou,Gap,1200,Quercus,800,,,0,,L12S6-L8Qu2,6,10
2007,Haugarou,Gap,1200,Quercus,800,,,,,L12S6-L8Qu2,6,10
2007,Haugarou,Gap,1200,Fagus,1200,125.50,257.75,1,4,L12S6-L12Fa2,6,11
2007,Haugarou,Gap,1200,Quercus,1200,146.00,298.00,1,,L12S6-L12Qu2,6,12
2007,Haugarou,Gap,1200,Fagus,400,127.00,275.07,1,,L12S6-L4Fa3,6,13
2007,Haugarou,Gap,1200,Quercus,400,141.00,320.78,1,,L12S6-L4Qu3,6,14
2007,Haugarou,Gap,1200,Fagus,800,137.33,291.00,1,,L12S6-L8Fa3,6,15
2007,Haugarou,Gap,1200,Quercus,800,151.00,320.78,1,,L12S6-L8Qu3,6,16
2007,Haugarou,Gap,1200,Fagus,1200,151.00,279.85,6,,L12S6-L12Fa3,6,17
2007,Haugarou,Gap,1200,Quercus,1200,151.00,291.00,1,,L12S6-L12Qu3,6,18
2007,Haugarou,Gap,1200,Fagus,400,147.70,298.00,6,,L12S6-L4Fa4,6,19
2007,Haugarou,Gap,1200,Quercus,400,,,6,,L12S6-L4Qu4,6,20
2007,Haugarou,Gap,1200,Fagus,800,141.00,286.06,1,,L12S6-L8Fa4,6,21
2007,Haugarou,Gap,1200,Quercus,800,141.00,,1,0,L12S6-L8Qu4,6,22
2007,Haugarou,Gap,1200,Fagus,1200,125.50,289.00,1,,L12S6-L12Fa4,6,23
2007,Haugarou,Gap,1200,Quercus,1200,169.20,318.76,6,,L12S6-L12Qu4,6,24
2007,Haugarou,Gap,1200,Fagus,400,130.00,262.00,1,4,L12S7-L4Fa1,7,1
2007,Haugarou,Gap,1200,Quercus,400,135.50,309.44,1,,L12S7-L4Qu1,7,2
2007,Haugarou,Gap,1200,Fagus,800,121.00,,1,,L12S7-L8Fa1,7,3
2007,Haugarou,Gap,1200,Fagus,800,,,,,L12S7-L8Fa1,7,3
2007,Haugarou,Gap,1200,Quercus,800,141.00,,1,,L12S7-L8Qu1,7,4
2007,Haugarou,Gap,1200,Quercus,800,,,,,L12S7-L8Qu1,7,4
2007,Haugarou,Gap,1200,Fagus,1200,117.75,286.80,1,,L12S7-L12Fa1,7,5
2007,Haugarou,Gap,1200,Quercus,1200,,,0,,L12S7-L12Qu1,7,6
2007,Haugarou,Gap,1200,Quercus,1200,,,,,L12S7-L12Qu1,7,6
2007,Haugarou,Gap,1200,Fagus,400,117.75,262.00,1,4,L12S7-L4Fa2,7,7
2007,Haugarou,Gap,1200,Quercus,400,141.00,,3,,L12S7-L4Qu2,7,8
2007,Haugarou,Gap,1200,Quercus,400,,,,,L12S7-L4Qu2,7,8
2007,Haugarou,Gap,1200,Fagus,800,121.00,,1,,L12S7-L8Fa2,7,9
2007,Haugarou,Gap,1200,Fagus,800,,,,,L12S7-L8Fa2,7,9
2007,Haugarou,Gap,1200,Quercus,800,141.00,309.00,1,,L12S7-L8Qu2,7,10
2007,Haugarou,Gap,1200,Fagus,1200,117.75,271.33,1,,L12S7-L12Fa2,7,11
2007,Haugarou,Gap,1200,Quercus,1200,141.00,293.00,1,,L12S7-L12Qu2,7,12
2007,Haugarou,Gap,1200,Fagus,400,117.75,289.60,1,,L12S7-L4Fa3,7,13
2007,Haugarou,Gap,1200,Quercus,400,146.00,,3,,L12S7-L4Qu3,7,14
2007,Haugarou,Gap,1200,Quercus,400,,,,,L12S7-L4Qu3,7,14
2007,Haugarou,Gap,1200,Fagus,800,116.67,269.00,1,,L12S7-L8Fa3,7,15
2007,Haugarou,Gap,1200,Quercus,800,130.00,,1,,L12S7-L8Qu3,7,16
2007,Haugarou,Gap,1200,Quercus,800,,,,,L12S7-L8Qu3,7,16
2007,Haugarou,Gap,1200,Fagus,1200,,291.00,0,,L12S7-L12Fa3,7,17
2007,Haugarou,Gap,1200,Quercus,1200,147.67,,3,,L12S7-L12Qu3,7,18
2007,Haugarou,Gap,1200,Fagus,400,121.00,290.00,1,,L12S7-L4Fa4,7,19
2007,Haugarou,Gap,1200,Quercus,400,141.00,269.24,1,6,L12S7-L4Qu4,7,20
2007,Haugarou,Gap,1200,Fagus,800,117.75,,1,,L12S7-L8Fa4,7,21
2007,Haugarou,Gap,1200,Fagus,800,,,,,L12S7-L8Fa4,7,21
2007,Haugarou,Gap,1200,Quercus,800,130.00,327.00,1,,L12S7-L8Qu4,7,22
2007,Haugarou,Gap,1200,Fagus,1200,116.67,308.20,1,,L12S7-L12Fa4,7,23
2007,Haugarou,Gap,1200,Quercus,1200,130.00,309.00,1,,L12S7-L12Qu4,7,24
2007,Haugarou,Gap,1200,Fagus,400,141.00,262.67,1,,L12S8-L4Fa1,8,1
2007,Haugarou,Gap,1200,Quercus,400,,,0,,L12S8-L4Qu1,8,2
2007,Haugarou,Gap,1200,Quercus,400,,,,,L12S8-L4Qu1,8,2
2007,Haugarou,Gap,1200,Fagus,800,141.00,,1,,L12S8-L8Fa1,8,3
2007,Haugarou,Gap,1200,Fagus,800,,,,,L12S8-L8Fa1,8,3
2007,Haugarou,Gap,1200,Quercus,800,130.00,313.00,1,,L12S8-L8Qu1,8,4
2007,Haugarou,Gap,1200,Quercus,1200,130.00,301.29,1,,L12S8-L12Qu5,8,5
2007,Haugarou,Gap,1200,Fagus,1200,,,,,L12S8-L12Fa1,8,5
2007,Haugarou,Gap,1200,Quercus,1200,135.50,,1,,L12S8-L12Qu1,8,6
2007,Haugarou,Gap,1200,Quercus,1200,,,,,L12S8-L12Qu1,8,6
2007,Haugarou,Gap,1200,Fagus,400,130.00,307.67,1,,L12S8-L4Fa2,8,7
2007,Haugarou,Gap,1200,Quercus,400,,,0,,L12S8-L4Qu2,8,8
2007,Haugarou,Gap,1200,Quercus,400,,,,,L12S8-L4Qu2,8,8
2007,Haugarou,Gap,1200,Fagus,800,125.50,301.82,1,,L12S8-L8Fa2,8,9
2007,Haugarou,Gap,1200,Quercus,800,159.80,305.00,3,,L12S8-L8Qu2,8,10
2007,Haugarou,Gap,1200,Fagus,1200,121.00,292.00,1,,L12S8-L12Fa2,8,11
2007,Haugarou,Gap,1200,Quercus,1200,141.00,332.14,1,,L12S8-L12Qu2,8,12
2007,Haugarou,Gap,1200,Fagus,400,,296.27,6,,L12S8-L4Fa3,8,13
2007,Haugarou,Gap,1200,Quercus,400,141.00,287.50,1,,L12S8-L4Qu3,8,14
2007,Haugarou,Gap,1200,Fagus,800,141.00,296.25,1,,L12S8-L8Fa3,8,15
2007,Haugarou,Gap,1200,Quercus,800,162.00,307.00,6,0,L12S8-L8Qu3,8,16
2007,Haugarou,Gap,1200,Fagus,1200,117.75,290.97,1,,L12S8-L12Fa3,8,17
2007,Haugarou,Gap,1200,Quercus,1200,,,6,,L12S8-L12Qu3,8,18
2007,Haugarou,Gap,1200,Quercus,1200,,,,,L12S8-L12Qu3,8,18
2007,Haugarou,Gap,1200,Fagus,400,146.00,258.25,1,4,L12S8-L4Fa4,8,19
2007,Haugarou,Gap,1200,Quercus,400,135.50,303.73,1,,L12S8-L4Qu4,8,20
2007,Haugarou,Gap,1200,Fagus,800,121.00,280.00,1,,L12S8-L8Fa4,8,21
2007,Haugarou,Gap,1200,Quercus,800,141.00,294.00,1,,L12S8-L8Qu4,8,22
2007,Haugarou,Gap,1200,Fagus,1200,117.75,306.47,1,,L12S8-L12Fa4,8,23
2007,Haugarou,Gap,1200,Quercus,1200,141.00,316.50,1,0,L12S8-L12Qu4,8,24
2007,Lienz,Shade,1600,Fagus,400,,,0,,L16S1-L4Fa1,1,1
2007,Lienz,Shade,1600,Fagus,400,,,,,L16S1-L4Fa1,1,1
2007,Lienz,Shade,1600,Quercus,400,171.00,,3,,L16S1-L4Qu1,1,2
2007,Lienz,Shade,1600,Fagus,800,,303.73,6,,L16S1-L8Fa1,1,3
2007,Lienz,Shade,1600,Quercus,800,,,0,,L16S1-L8Qu1,1,4
2007,Lienz,Shade,1600,Quercus,800,,,,,L16S1-L8Qu1,1,4
2007,Lienz,Shade,1600,Fagus,1200,128.50,290.59,1,,L16S1-L12Fa1,1,5
2007,Lienz,Shade,1600,Quercus,1200,,,0,,L16S1-L12Qu1,1,6
2007,Lienz,Shade,1600,Quercus,1200,,,,,L16S1-L12Qu1,1,6
2007,Lienz,Shade,1600,Fagus,400,,,0,,L16S1-L4Fa2,1,7
2007,Lienz,Shade,1600,Fagus,400,,,,,L16S1-L4Fa2,1,7
2007,Lienz,Shade,1600,Quercus,400,163.00,,1,0,L16S1-L4Qu2,1,8
2007,Lienz,Shade,1600,Fagus,800,152.00,299.96,1,,L16S1-L8Fa2,1,9
2007,Lienz,Shade,1600,Quercus,800,,,0,,L16S1-L8Qu2,1,10
2007,Lienz,Shade,1600,Quercus,800,,,,,L16S1-L8Qu2,1,10
2007,Lienz,Shade,1600,Fagus,1200,,303.53,0,,L16S1-L12Fa2,1,11
2007,Lienz,Shade,1600,Quercus,1200,171.00,,3,0,L16S1-L12Qu2,1,12
2007,Lienz,Shade,1600,Fagus,400,,311.13,0,,L16S1-L4Fa3,1,13
2007,Lienz,Shade,1600,Quercus,400,171.00,,3,,L16S1-L4Qu3,1,14
2007,Lienz,Shade,1600,Fagus,800,159.33,310.60,6,,L16S1-L8Fa3,1,15
2007,Lienz,Shade,1600,Quercus,800,,,0,,L16S1-L8Qu3,1,16
2007,Lienz,Shade,1600,Quercus,800,,,,,L16S1-L8Qu3,1,16
2007,Lienz,Shade,1600,Fagus,1200,131.00,278.40,1,,L16S1-L12Fa3,1,17
2007,Lienz,Shade,1600,Quercus,1200,157.50,284.00,1,0,L16S1-L12Qu3,1,18
2007,Lienz,Shade,1600,Fagus,400,,,0,,L16S1-L4Fa4,1,19
2007,Lienz,Shade,1600,Fagus,400,,,,,L16S1-L4Fa4,1,19
2007,Lienz,Shade,1600,Quercus,400,,,0,0,L16S1-L4Qu4,1,20
2007,Lienz,Shade,1600,Fagus,800,,308.11,0,,L16S1-L8Fa4,1,21
2007,Lienz,Shade,1600,Quercus,800,,,0,,L16S1-L8Qu4,1,22
2007,Lienz,Shade,1600,Quercus,800,,,,,L16S1-L8Qu4,1,22
2007,Lienz,Shade,1600,Fagus,1200,137.67,270.00,1,,L16S1-L12Fa4,1,23
2007,Lienz,Shade,1600,Quercus,1200,,,0,,L16S1-L12Qu4,1,24
2007,Lienz,Shade,1600,Quercus,1200,,,,,L16S1-L12Qu4,1,24
2007,Lienz,Shade,1600,Fagus,400,141.00,301.04,1,,L16S2-L4Fa1,2,1
2007,Lienz,Shade,1600,Quercus,400,,274.20,0,0,L16S2-L4Qu1,2,2
2007,Lienz,Shade,1600,Fagus,800,163.00,318.18,6,,L16S2-L8Fa1,2,3
2007,Lienz,Shade,1600,Quercus,800,,,0,,L16S2-L8Qu1,2,4
2007,Lienz,Shade,1600,Quercus,800,,,,,L16S2-L8Qu1,2,4
2007,Lienz,Shade,1600,Fagus,1200,131.00,287.50,1,,L16S2-L12Fa1,2,5
2007,Lienz,Shade,1600,Quercus,1200,171.00,272.03,3,,L16S2-L12Qu1,2,6
2007,Lienz,Shade,1600,Fagus,400,141.00,299.10,1,,L16S2-L4Fa2,2,7
2007,Lienz,Shade,1600,Quercus,400,,312.29,0,,L16S2-L4Qu2,2,8
2007,Lienz,Shade,1600,Fagus,800,,300.86,6,,L16S2-L8Fa2,2,9
2007,Lienz,Shade,1600,Quercus,800,,,0,,L16S2-L8Qu2,2,10
2007,Lienz,Shade,1600,Quercus,800,,,,,L16S2-L8Qu2,2,10
2007,Lienz,Shade,1600,Fagus,1200,136.00,297.26,1,,L16S2-L12Fa2,2,11
2007,Lienz,Shade,1600,Quercus,1200,,290.86,0,0,L16S2-L12Qu2,2,12
2007,Lienz,Shade,1600,Fagus,400,157.50,302.33,1,,L16S2-L4Fa3,2,13
2007,Lienz,Shade,1600,Quercus,400,,,-9,,L16S2-L4Qu3,2,14
2007,Lienz,Shade,1600,Fagus,800,137.67,289.95,1,,L16S2-L8Fa3,2,15
2007,Lienz,Shade,1600,Quercus,800,,,0,,L16S2-L8Qu3,2,16
2007,Lienz,Shade,1600,Fagus,1200,137.67,283.48,1,,L16S2-L12Fa3,2,17
2007,Lienz,Shade,1600,Quercus,1200,163.00,327.00,1,6,L16S2-L12Qu3,2,18
2007,Lienz,Shade,1600,Fagus,400,,,0,,L16S2-L4Fa4,2,19
2007,Lienz,Shade,1600,Quercus,400,,,0,,L16S2-L4Qu4,2,20
2007,Lienz,Shade,1600,Quercus,400,,,,,L16S2-L4Qu4,2,20
2007,Lienz,Shade,1600,Fagus,800,152.00,308.18,1,,L16S2-L8Fa4,2,21
2007,Lienz,Shade,1600,Quercus,800,163.00,310.83,1,0,L16S2-L8Qu4,2,22
2007,Lienz,Shade,1600,Fagus,1200,136.00,,1,,L16S2-L12Fa4,2,23
2007,Lienz,Shade,1600,Quercus,1200,,,0,,L16S2-L12Qu4,2,24
2007,Lienz,Shade,1600,Fagus,400,152.00,261.17,1,4,L16S3-L4Fa1,3,1
2007,Lienz,Shade,1600,Quercus,400,,,0,,L16S3-L4Qu1,3,2
2007,Lienz,Shade,1600,Quercus,400,,,,,L16S3-L4Qu1,3,2
2007,Lienz,Shade,1600,Fagus,800,,,0,0,L16S3-L8Fa1,3,3
2007,Lienz,Shade,1600,Quercus,800,171.00,,1,,L16S3-L8Qu1,3,4
2007,Lienz,Shade,1600,Fagus,1200,128.50,281.59,1,,L16S3-L12Fa1,3,5
2007,Lienz,Shade,1600,Quercus,1200,,,0,,L16S3-L12Qu1,3,6
2007,Lienz,Shade,1600,Quercus,1200,,,,,L16S3-L12Qu1,3,6
2007,Lienz,Shade,1600,Fagus,400,141.00,290.86,1,,L16S3-L4Fa2,3,7
2007,Lienz,Shade,1600,Quercus,400,,312.00,0,,L16S3-L4Qu2,3,8
2007,Lienz,Shade,1600,Fagus,800,168.33,279.92,6,0,L16S3-L8Fa2,3,9
2007,Lienz,Shade,1600,Quercus,800,,327.00,0,6,L16S3-L8Qu2,3,10
2007,Lienz,Shade,1600,Fagus,1200,137.67,293.33,1,,L16S3-L12Fa2,3,11
2007,Lienz,Shade,1600,Quercus,1200,,,0,,L16S3-L12Qu2,3,12
2007,Lienz,Shade,1600,Fagus,400,,,0,,L16S3-L4Fa3,3,13
2007,Lienz,Shade,1600,Quercus,400,167.00,,3,,L16S3-L4Qu3,3,14
2007,Lienz,Shade,1600,Fagus,800,,,0,0,L16S3-L8Fa3,3,15
2007,Lienz,Shade,1600,Quercus,800,,,0,,L16S3-L8Qu3,3,16
2007,Lienz,Shade,1600,Quercus,800,,,,,L16S3-L8Qu3,3,16
2007,Lienz,Shade,1600,Fagus,1200,141.00,288.67,1,,L16S3-L12Fa3,3,17
2007,Lienz,Shade,1600,Quercus,1200,,270.00,0,,L16S3-L12Qu3,3,18
2007,Lienz,Shade,1600,Fagus,400,,,0,,L16S3-L4Fa4,3,19
2007,Lienz,Shade,1600,Quercus,400,,,0,,L16S3-L4Qu4,3,20
2007,Lienz,Shade,1600,Quercus,400,,,,,L16S3-L4Qu4,3,20
2007,Lienz,Shade,1600,Fagus,800,136.00,300.92,1,,L16S3-L8Fa4,3,21
2007,Lienz,Shade,1600,Quercus,800,,,0,,L16S3-L8Qu4,3,22
2007,Lienz,Shade,1600,Fagus,1200,137.67,291.41,1,,L16S3-L12Fa4,3,23
2007,Lienz,Shade,1600,Quercus,1200,,,0,,L16S3-L12Qu4,3,24
2007,Lienz,Shade,1600,Quercus,1200,,,,,L16S3-L12Qu4,3,24
2007,Lienz,Shade,1600,Fagus,400,146.50,289.38,1,,L16S4-L4Fa1,4,1
2007,Lienz,Shade,1600,Quercus,400,157.50,290.59,1,0,L16S4-L4Qu1,4,2
2007,Lienz,Shade,1600,Fagus,800,152.00,,1,,L16S4-L8Fa1,4,3
2007,Lienz,Shade,1600,Fagus,800,,,,,L16S4-L8Fa1,4,3
2007,Lienz,Shade,1600,Quercus,800,163.00,,1,,L16S4-L8Qu1,4,4
2007,Lienz,Shade,1600,Quercus,800,,,,,L16S4-L8Qu1,4,4
2007,Lienz,Shade,1600,Fagus,1200,,,0,,L16S4-L12Fa1,4,5
2007,Lienz,Shade,1600,Quercus,1200,163.00,,1,,L16S4-L12Qu1,4,6
2007,Lienz,Shade,1600,Quercus,1200,,,,,L16S4-L12Qu1,4,6
2007,Lienz,Shade,1600,Fagus,400,,301.50,0,,L16S4-L4Fa2,4,7
2007,Lienz,Shade,1600,Quercus,400,,,0,,L16S4-L4Qu2,4,8
2007,Lienz,Shade,1600,Quercus,400,,,,,L16S4-L4Qu2,4,8
2007,Lienz,Shade,1600,Fagus,800,137.67,278.84,1,,L16S4-L8Fa2,4,9
2007,Lienz,Shade,1600,Quercus,800,,,0,,L16S4-L8Qu2,4,10
2007,Lienz,Shade,1600,Quercus,800,,,,,L16S4-L8Qu2,4,10
2007,Lienz,Shade,1600,Fagus,1200,138.50,282.25,3,,L16S4-L12Fa2,4,11
2007,Lienz,Shade,1600,Quercus,1200,,,0,,L16S4-L12Qu2,4,12
2007,Lienz,Shade,1600,Fagus,400,,,0,,L16S4-L4Fa3,4,13
2007,Lienz,Shade,1600,Fagus,400,,,,,L16S4-L4Fa3,4,13
2007,Lienz,Shade,1600,Quercus,400,,305.00,0,,L16S4-L4Qu3,4,14
2007,Lienz,Shade,1600,Fagus,800,152.00,291.78,3,,L16S4-L8Fa3,4,15
2007,Lienz,Shade,1600,Quercus,800,,,0,,L16S4-L8Qu3,4,16
2007,Lienz,Shade,1600,Quercus,800,,,,,L16S4-L8Qu3,4,16
2007,Lienz,Shade,1600,Fagus,1200,128.50,269.43,1,,L16S4-L12Fa3,4,17
2007,Lienz,Shade,1600,Quercus,1200,171.00,,1,,L16S4-L12Qu3,4,18
2007,Lienz,Shade,1600,Fagus,400,163.00,310.67,6,,L16S4-L4Fa4,4,19
2007,Lienz,Shade,1600,Quercus,400,152.00,,1,,L16S4-L4Qu4,4,20
2007,Lienz,Shade,1600,Quercus,400,,,,,L16S4-L4Qu4,4,20
2007,Lienz,Shade,1600,Fagus,800,,312.00,0,,L16S4-L8Fa4,4,21
2007,Lienz,Shade,1600,Quercus,800,163.00,,1,,L16S4-L8Qu4,4,22
2007,Lienz,Shade,1600,Quercus,800,,,,,L16S4-L8Qu4,4,22
2007,Lienz,Shade,1600,Fagus,1200,138.50,277.00,1,,L16S4-L12Fa4,4,23
2007,Lienz,Shade,1600,Quercus,1200,163.00,263.00,1,0,L16S4-L12Qu4,4,24
2007,Lienz,Gap,1600,Fagus,400,136.00,265.80,1,,L16S5-L4Fa1,5,1
2007,Lienz,Gap,1600,Quercus,400,137.67,299.17,1,,L16S5-L4Qu1,5,2
2007,Lienz,Gap,1600,Fagus,800,138.14,,1,,L16S5-L8Fa1,5,3
2007,Lienz,Gap,1600,Fagus,800,,,,,L16S5-L8Fa1,5,3
2007,Lienz,Gap,1600,Quercus,800,141.00,310.83,1,0,L16S5-L8Qu1,5,4
2007,Lienz,Gap,1600,Fagus,1200,128.50,266.06,1,,L16S5-L12Fa1,5,5
2007,Lienz,Gap,1600,Quercus,1200,,307.33,0,0,L16S5-L12Qu1,5,6
2007,Lienz,Gap,1600,Fagus,400,136.00,259.86,1,0,L16S5-L4Fa2,5,7
2007,Lienz,Gap,1600,Quercus,400,152.00,289.38,3,,L16S5-L4Qu2,5,8
2007,Lienz,Gap,1600,Fagus,800,137.67,269.63,1,,L16S5-L8Fa2,5,9
2007,Lienz,Gap,1600,Quercus,800,152.00,298.50,1,,L16S5-L8Qu2,5,10
2007,Lienz,Gap,1600,Fagus,1200,152.00,267.04,3,,L16S5-L12Fa2,5,11
2007,Lienz,Gap,1600,Quercus,1200,152.00,302.52,1,,L16S5-L12Qu2,5,12
2007,Lienz,Gap,1600,Fagus,400,,270.00,0,,L16S5-L4Fa3,5,13
2007,Lienz,Gap,1600,Quercus,400,,,0,,L16S5-L4Qu3,5,14
2007,Lienz,Gap,1600,Quercus,400,,,,,L16S5-L4Qu3,5,14
2007,Lienz,Gap,1600,Fagus,800,137.67,259.53,1,4,L16S5-L8Fa3,5,15
2007,Lienz,Gap,1600,Quercus,800,152.00,288.20,1,,L16S5-L8Qu3,5,16
2007,Lienz,Gap,1600,Fagus,1200,141.00,272.33,1,,L16S5-L12Fa3,5,17
2007,Lienz,Gap,1600,Quercus,1200,171.00,302.57,6,,L16S5-L12Qu3,5,18
2007,Lienz,Gap,1600,Fagus,400,146.50,277.00,1,,L16S5-L4Fa4,5,19
2007,Lienz,Gap,1600,Quercus,400,141.00,,1,,L16S5-L4Qu4,5,20
2007,Lienz,Gap,1600,Quercus,400,,,,,L16S5-L4Qu4,5,20
2007,Lienz,Gap,1600,Fagus,800,141.00,269.59,1,,L16S5-L8Fa4,5,21
2007,Lienz,Gap,1600,Quercus,800,141.00,305.00,1,,L16S5-L8Qu4,5,22
2007,Lienz,Gap,1600,Fagus,1200,136.00,260.09,1,4,L16S5-L12Fa4,5,23
2007,Lienz,Gap,1600,Quercus,1200,146.50,,1,,L16S5-L12Qu4,5,24
2007,Lienz,Gap,1600,Quercus,1200,,,,,L16S5-L12Qu4,5,24
2007,Lienz,Gap,1600,Fagus,400,159.33,274.20,6,,L16S6-L4Fa1,6,1
2007,Lienz,Gap,1600,Quercus,400,163.00,305.00,3,,L16S6-L4Qu1,6,2
2007,Lienz,Gap,1600,Fagus,800,137.67,,1,,L16S6-L8Fa1,6,3
2007,Lienz,Gap,1600,Fagus,800,,,,,L16S6-L8Fa1,6,3
2007,Lienz,Gap,1600,Quercus,800,152.00,304.67,1,,L16S6-L8Qu1,6,4
2007,Lienz,Gap,1600,Fagus,1200,,279.00,0,,L16S6-L12Fa1,6,5
2007,Lienz,Gap,1600,Quercus,1200,141.00,303.44,1,,L16S6-L12Qu1,6,6
2007,Lienz,Gap,1600,Fagus,400,141.00,284.00,1,,L16S6-L4Fa2,6,7
2007,Lienz,Gap,1600,Quercus,400,152.00,300.76,3,,L16S6-L4Qu2,6,8
2007,Lienz,Gap,1600,Fagus,800,137.67,285.04,1,,L16S6-L8Fa2,6,9
2007,Lienz,Gap,1600,Quercus,800,141.00,309.45,1,,L16S6-L8Qu2,6,10
2007,Lienz,Gap,1600,Fagus,1200,131.00,279.33,1,,L16S6-L12Fa2,6,11
2007,Lienz,Gap,1600,Quercus,1200,,,0,,L16S6-L12Qu2,6,12
2007,Lienz,Gap,1600,Quercus,1200,,,,,L16S6-L12Qu2,6,12
2007,Lienz,Gap,1600,Fagus,400,,286.33,6,,L16S6-L4Fa3,6,13
2007,Lienz,Gap,1600,Quercus,400,152.00,311.74,1,,L16S6-L4Qu3,6,14
2007,Lienz,Gap,1600,Fagus,800,,,0,,L16S6-L8Fa3,6,15
2007,Lienz,Gap,1600,Fagus,800,,,,,L16S6-L8Fa3,6,15
2007,Lienz,Gap,1600,Quercus,800,152.00,295.20,1,,L16S6-L8Qu3,6,16
2007,Lienz,Gap,1600,Fagus,1200,131.00,261.17,1,4,L16S6-L12Fa3,6,17
2007,Lienz,Gap,1600,Quercus,1200,,,0,,L16S6-L12Qu3,6,18
2007,Lienz,Gap,1600,Fagus,400,141.00,282.60,1,,L16S6-L4Fa4,6,19
2007,Lienz,Gap,1600,Quercus,400,163.00,308.50,3,,L16S6-L4Qu4,6,20
2007,Lienz,Gap,1600,Fagus,800,136.00,,1,,L16S6-L8Fa4,6,21
2007,Lienz,Gap,1600,Fagus,800,,,,,L16S6-L8Fa4,6,21
2007,Lienz,Gap,1600,Quercus,800,141.00,304.36,1,,L16S6-L8Qu4,6,22
2007,Lienz,Gap,1600,Fagus,1200,131.00,260.46,1,4,L16S6-L12Fa4,6,23
2007,Lienz,Gap,1600,Quercus,1200,163.00,290.13,3,,L16S6-L12Qu4,6,24
2007,Lienz,Gap,1600,Fagus,400,157.50,282.25,1,,L16S7-L4Fa1,7,1
2007,Lienz,Gap,1600,Quercus,400,152.00,303.94,1,,L16S7-L4Qu1,7,2
2007,Lienz,Gap,1600,Fagus,800,146.50,277.00,1,,L16S7-L8Fa1,7,3
2007,Lienz,Gap,1600,Quercus,800,,,0,,L16S7-L8Qu1,7,4
2007,Lienz,Gap,1600,Quercus,800,,,,,L16S7-L8Qu1,7,4
